,id,rent,suburb_encoded,bedroom,bathroom,parking,propertyType_Apartment,propertyType_Block of Units,propertyType_Duplex,propertyType_House,propertyType_Semi-Detached,propertyType_Terrace,propertyType_Townhouse,propertyType_Villa,land,under 20,20-39,40-59,60+,Owner,Renter,Family,Single,propertyFeatures_encoded,doc2vec_embedding_1,doc2vec_embedding_2,doc2vec_embedding_3,doc2vec_embedding_4,doc2vec_embedding_5,doc2vec_embedding_6,doc2vec_embedding_7,doc2vec_embedding_8,doc2vec_embedding_9,doc2vec_embedding_10,educationIndex,transportIndex,lifeIndex
4219,17203563,700.0,634.6209722709723,3.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,17,36,26,21,54,46,50,50,0.7380829807360313,0.594764,0.102728486,0.46506625,0.20419268,-0.32880214,0.15736392,-0.75094235,0.6492467,0.30834037,0.26746756,3.716099936668552,3.2819468329742736,3.4326423687738337
4220,17203442,700.0,648.875,3.0,2.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,23,40,24,13,57,43,52,48,0.7023884451318043,-0.31666082,0.41919887,0.102469444,0.56755996,-0.41385114,0.65164995,-0.21175644,-0.6812043,0.041363865,-0.015322447,3.6434269101320567,3.817496551810825,3.92958560698689
4221,17203321,420.0,549.7674418604652,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,22,37,26,15,57,43,52,48,0.42945745890934756,0.023742318,0.95473754,0.1479196,-0.7153765,-0.23091519,0.13251421,-0.20043066,0.28660497,0.2195614,-0.0889041,3.5942067270790856,3.401194448828775,3.627514785047707
4222,17203205,620.0,541.2040417690417,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,38,17,31,13,89,11,67,33,1.1611830525746574,-0.61873996,0.035311937,-0.34641242,-0.019606024,0.26722717,0.35167107,-0.057584286,0.089830935,0.23717013,-0.27290016,3.6520094660231504,3.241921153913124,3.799493221509509
4223,14506042,500.0,679.7160900754651,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,9,56,29,5,32,68,56,44,3.0018949354369626,0.0762887,-0.5209631,-0.8443776,-0.4875358,0.62779737,0.36193517,-0.04600954,0.4372212,-0.25910094,0.19950111,3.761439973096439,3.8402910682985887,4.391432662657181
4224,17203191,340.0,604.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,16,31,37,15,37,63,31,69,0.6130052797950489,-0.0026071072,0.49885273,-0.13278437,0.52913916,0.05276738,-0.3824152,-0.38790146,0.7258735,-0.3780856,-0.60760736,3.5785464293745277,2.9591910000617903,3.8386500027529635
4225,17203177,500.0,541.4560458072834,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,15,59,18,8,14,86,29,71,0.15234948361642697,-0.079303265,-0.3340249,-0.37775147,0.12656158,-0.12048059,0.49128994,-0.32736078,-0.14597048,-0.5481473,-0.006463304,3.7173659738733806,4.530395154126532,3.3020614800708454
4226,17203171,580.0,504.1003368140868,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,11,62,16,11,34,66,27,73,0.8932726393099681,0.54740465,0.5205854,0.16737801,0.3620597,-0.7310294,-0.0986011,0.6319393,-0.08410297,0.35889423,0.7789216,3.486552656715822,3.1135601155221275,3.6468216462138905
4227,17203085,675.0,648.875,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,21,39,30,10,52,48,59,41,0.5656216855376235,0.00917995,-0.047418,0.15515989,0.38878667,-0.38910487,-0.1448353,0.04453382,-0.09568739,-0.80171657,0.530926,3.409152822972862,3.270556934133505,3.433852906888879
4228,17202744,630.0,705.1831576921938,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,11,45,35,8,46,54,58,42,1.313342272631236,0.052772045,-0.87240875,0.009554982,-0.09873003,0.08769135,-0.124235034,0.13719328,0.43123648,0.08142108,-0.33616152,3.684069246409844,3.821147465072944,3.7060761965557316
4229,17202740,590.0,650.6546234171235,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,16,41,29,14,45,55,52,48,0.7204716317776294,0.13769376,-0.16294456,-0.08547819,-0.4437001,0.4413672,0.66881394,0.4322565,0.44925514,-0.14127469,0.33674252,3.6242284501263873,3.2757491563120067,3.4344032818141046
4230,15381771,230.0,596.1764705882352,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,39,26,16,61,39,45,55,0.5465372902614462,0.8167931,1.3778498,-0.7739745,-1.2700838,0.4294567,-0.6082253,0.2505214,0.35147396,-0.99068624,-0.37462556,3.484460507196358,3.5400210917687285,3.5924306819782768
4231,17202638,640.0,630.4411764705883,2.0,2.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,20,38,31,12,59,41,47,53,0.581872536802197,-0.31725997,0.5798976,0.29776412,0.35575533,1.1988097,0.3740308,1.1350596,-0.57887536,-0.19129497,-0.5581662,3.623059889013852,3.269482798413068,3.43495365673933
4232,17202407,490.0,500.0,3.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,25,30,28,17,69,31,51,49,0.5836176420810217,0.5942098,-0.1784879,-0.21753484,0.31156072,0.12665959,-0.3695466,0.14430067,0.5946733,0.7693904,0.022644341,3.501353875890831,2.9183749231629275,3.9869589327188093
4233,17202045,475.0,630.4411764705883,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,28,30,29,13,75,25,53,47,0.8775552641393067,0.89626753,0.19906616,-0.41599795,0.012629896,-0.25529763,0.6960126,-0.026890427,-1.1048429,0.21315208,-0.8322639,3.4192115922974917,3.7982301067793314,3.392583020084552
4234,17202033,545.0,633.568013923014,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,21,27,30,22,63,37,55,45,0.4314855258051191,-0.3796994,0.6486177,1.0549612,1.2716713,0.44958287,0.176518,-0.9153776,0.8350165,0.20175666,-0.17373279,3.7776919783351,3.791909142049728,3.7291303123296276
4235,17201730,450.0,648.875,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,45,29,6,59,41,55,45,2.6536464977582614,-0.8947622,0.15475738,-0.21846396,0.72356844,0.4510556,-0.14915377,-0.42286792,-0.42485684,-0.9010641,0.29185855,3.4467885212586395,3.8138141951494418,3.7731482292491365
4236,17200582,630.0,535.7727272727273,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,15,48,26,10,40,60,48,52,0.3697022719624085,-0.36273718,0.42485255,0.13606209,-0.3421283,-0.011117771,-0.50925577,0.15620993,-0.607383,0.20955461,0.77801055,3.425857929593896,3.823470614074916,3.482478133166723
4237,17195575,515.0,601.4533432783434,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,22,28,19,31,47,53,51,49,0.610362946906627,0.1642152,0.5333,0.32151145,-0.4895304,-1.2189196,1.1241884,0.046632886,-0.095578074,0.5100934,0.19527753,3.863485714062391,3.288568343128362,3.4333025319636534
4238,17189240,310.0,434.59407281907284,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,21,34,23,22,53,47,44,56,0.49640596412966786,1.0839138,0.47001278,0.25688678,-0.49835327,-0.6211584,-0.35510558,0.2594814,0.12214568,0.6030463,0.2987556,3.458612470803836,2.801293373999161,2.787745830560156
4239,17187974,390.0,665.7142857142857,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,33,16,32,19,78,22,61,39,0.6455938568257432,-0.10922301,1.1220675,-0.24046403,1.0091083,0.8264409,0.62132716,-0.33639666,0.95617676,-0.04615268,-0.42859733,3.5842255180385783,3.826525642678845,3.78937103583054
4240,12831864,500.0,627.7681073239584,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,12,63,21,4,30,70,51,49,1.8879761456034985,-0.24313092,0.54850775,0.41944033,-0.106238335,-0.69837046,-0.26544273,0.7182699,-0.23094526,0.1427395,0.0436752,3.808646324504119,3.838111486734784,3.5868100051921625
4241,17168128,420.0,626.5660960367483,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,18,46,28,7,48,52,52,48,0.5820026740402945,0.4334066,0.51066875,0.6887377,-0.0017941594,0.17160074,-0.061073065,0.1360488,-0.2324382,-0.31892467,-0.5003989,3.6910173384717897,3.289207538176924,3.4329600249537324
4242,13770847,400.0,754.0,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,21,32,32,16,68,32,50,50,0.4312897942905991,0.39508247,1.0829505,0.50829893,0.1713309,-0.5980793,-0.34888366,-0.05318266,1.0411197,0.10671839,-0.6478684,3.691296463307791,3.278726865006228,3.433743118624285
4243,17140404,470.0,641.1904761904761,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,26,26,26,22,80,20,63,37,0.7280825587288111,0.5353615,0.55736285,-0.019439638,0.15582842,-0.8245231,0.11773655,-0.28611144,0.39507416,0.6978009,0.23291753,3.5447325865879518,2.944336104281388,3.8467557517921214
4244,17201814,630.0,543.9619270931771,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,18,48,26,9,30,70,43,57,1.0071530066410805,-0.17055082,-0.105191946,0.6962127,-0.009980679,0.13568036,0.100952744,-0.18257424,0.051882714,0.0020795912,0.3301887,3.6984109475571705,3.285331710992686,3.4325077113570712
4245,17201724,595.0,606.1206896551724,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,27,30,27,17,60,40,57,43,0.8547379287482312,0.048092842,0.35784674,0.080453634,0.030752033,1.0709989,0.5405197,0.18880714,0.3199781,-0.02498722,-0.1306268,3.569511973829087,3.821068649449946,3.82434874315782
4246,13552848,370.0,538.9066865566865,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,24,41,23,12,45,55,45,55,0.14277608404589612,-0.2719286,0.40182412,0.0056987405,0.28491566,-0.16344601,-0.054343075,-0.29216132,0.29748675,0.30048293,-0.49646622,3.456529034661504,2.921242813119675,3.819999844847528
4247,17201102,130.0,635.6143070250213,2.0,2.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,10,20,23,47,60,40,60,40,5.131448185168899,-0.20954251,-0.3490597,-0.08400148,0.17216118,0.6591148,1.1319503,0.15039496,-0.4998545,0.02096349,0.08066629,3.7295789515221673,3.802485327808124,3.7542374699824963
4248,17200831,750.0,634.0960359228575,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,3,87,8,3,28,72,26,74,0.5680565538847799,-0.599104,-0.9941503,-0.33731353,0.029522896,0.1924723,0.96125674,0.50414896,-0.35187387,-0.29772568,0.0151234865,3.8059062647540207,4.290812170987422,3.450021654206894
4249,17200702,550.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,3,20,80,34,66,1.6901765019814037,-0.2862926,-0.59934986,0.060457468,0.59335864,-0.13622235,-0.2363747,0.5295484,-0.27162072,-0.07936661,-0.19591549,3.812965486878462,3.845720157585332,3.7119963848077333
4250,17200610,430.0,623.4042553191489,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,16,42,26,16,35,65,52,48,1.0071530066410805,0.6413653,-0.37165296,0.0927366,1.4843456,-0.15616342,0.27039668,-0.27575448,-0.2580622,-0.26708642,-0.30124542,3.701645173496412,3.2853988266666905,3.4344032818141046
4251,17200594,650.0,580.9700130528256,3.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,23,36,27,13,60,40,61,39,1.205079206615288,0.03352499,0.70059425,0.80134255,-0.17054543,-0.22097808,-0.20222443,-0.749997,0.50698435,0.13596806,0.6083481,3.566453038274835,3.831660753632556,3.8140625811015774
4252,17200560,540.0,458.75,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,22,22,31,24,58,42,51,49,0.9074915961601967,0.3673569,-0.71050274,-0.72402835,-0.47519818,-0.22762942,0.88449013,-0.22044691,-0.87209046,1.0079031,-0.48171753,3.6483265109513687,3.283919087184729,3.4332293397872573
4253,17200328,680.0,664.4314584064583,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,21,36,19,23,65,35,53,47,0.5437944841478206,0.77635586,0.1070807,-0.009025991,0.35855186,-0.14569855,0.08945209,-0.24218717,0.37523618,0.18036884,0.55330694,3.806733013995027,3.291566506767077,3.4355040316645558
4254,17200140,595.0,560.2283597176003,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,7,60,25,7,35,65,40,60,0.7675415301044686,0.42934334,-0.64860046,-0.6033106,1.3099916,0.32282424,-0.4685531,0.3444183,-0.16819207,0.7845077,0.6069806,3.74927364614642,3.2930462462490384,3.4330332171301285
4255,17199899,420.0,536.2850391584766,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,30,32,24,14,52,48,57,43,0.2951255676623231,0.33206594,0.1829611,-0.3582167,-0.56963336,0.36803865,-0.45501363,-0.23164985,0.13712722,0.5614298,0.3924783,3.4835633647872264,2.916856128035136,3.7721118862232395
4256,17199640,550.0,557.8125,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,21,32,24,23,62,38,55,45,0.27723811253101804,-0.18686038,-0.48872173,0.04920751,-0.7377708,-1.10269,-0.32591167,-1.2254941,0.57781565,-0.0039080083,-0.9411122,3.4637307509260458,3.3857354927075085,4.143569765591785
4257,17199630,450.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,8,77,12,3,25,75,42,58,0.5775654104936357,-0.40054977,0.99963576,-0.625345,-0.12853834,0.93343157,-0.49055728,0.32961768,-0.07210466,0.11829248,0.2116838,3.778234074955468,4.279587276229014,3.7276925960745464
4258,17199451,570.0,570.6689120939121,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,15,65,16,3,30,70,42,58,0.7221617776591878,0.09004247,-0.07468486,0.2971267,-0.44859895,0.58712304,0.1795617,0.053108722,0.115045965,0.5305774,0.10982059,3.424505183862616,3.828200870661011,3.721901636338727
4259,15845852,550.0,630.4411764705883,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,43,21,15,54,46,51,49,1.045622122926395,-0.22085565,-0.18398511,0.16982883,0.62828606,0.2407995,0.055280298,-0.6979364,0.38013896,-0.66339254,0.086056694,3.608791102440852,3.2876591174582903,3.433816310800681
4260,17042516,550.0,649.1176470588235,3.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,26,31,32,12,75,25,63,37,0.8536131114930925,0.30634964,1.0426946,-0.43851924,0.057319477,-0.07138403,0.23528251,-0.06742254,-0.84091854,0.2118229,-0.12314231,3.595108758023229,3.790675401702331,3.7091534602739937
4261,16485229,450.0,568.1887630528256,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,23,20,32,24,72,28,58,42,1.0366168990225089,0.3145473,-0.03541732,-0.6827495,0.1684043,0.7330337,0.1728138,-1.0563328,0.34854928,0.40150642,0.17982368,3.310133964943999,2.2304343452350257,2.2107273069676965
4262,17198927,410.0,552.8618493668494,3.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,30,27,23,55,45,48,52,0.8174117660232227,0.08209503,0.16833162,-0.2935158,-0.005802095,-0.45760855,0.10675007,-0.67322695,0.4009724,0.016023949,-1.0915622,3.525370353899897,3.757679697996328,2.9007709590024167
4263,15673812,460.0,549.7674418604652,2.0,1.0,1.0,1,0,0,0,0,0,0,0,138.0,21,33,33,13,49,51,57,43,0.8681438004338962,-0.38179052,-0.497869,-0.0785684,-0.41241714,-0.24903572,-0.24236065,-0.7221049,0.49139246,-0.15178889,-0.8001319,3.488112284766079,3.5559818294836525,3.6373474515778748
4264,17198808,420.0,467.84615384615387,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,25,31,34,11,59,41,51,49,0.5674323850928709,-0.16282058,0.23074329,0.2011922,-0.44578287,0.34357977,-0.20719883,-0.9713658,0.6759224,-0.20678742,-0.6836833,3.497632026722131,2.925927731911541,3.6873668757300364
4265,17198725,450.0,549.7674418604652,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,29,27,29,15,59,41,50,50,0.5986149534651348,-0.0010071993,0.23440218,0.078042924,0.47336584,0.3408224,0.036954135,-0.8432609,0.29326704,0.24922001,0.03790672,3.5376538452389448,3.5416880793216787,3.513279091589445
4266,17198701,540.0,648.3010104422605,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,13,46,24,17,39,61,48,52,0.27723811253101804,-0.84933263,-0.00088715553,0.14434785,0.15613735,0.12611692,-0.2658303,-0.27706102,0.044209838,0.08240172,-0.39217624,3.657530350772552,3.1319046451166925,3.664355535523313
4267,17198657,420.0,549.7674418604652,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,22,36,25,17,46,54,55,45,1.0485187513324845,0.5913546,0.25353587,0.11862427,-1.2509208,0.19908996,-0.43131483,-0.35160986,-0.053193524,0.9839651,0.26865608,3.6001021912335,3.289661368230626,3.43495365673933
4268,17198656,650.0,747.9629629629629,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,25,26,29,19,64,36,55,45,1.5191283039325887,-1.2311782,0.2498126,0.1461429,0.7134399,-0.071818516,0.71364796,-0.7402191,-0.22443274,-0.09614965,-0.050534323,3.4999858781447357,3.805969945686043,3.637431206985281
4269,17198575,450.0,649.1176470588235,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,28,26,26,76,24,55,45,0.8994439203553715,0.53395104,-0.25835693,0.37219316,0.032439217,0.46642226,-0.4204253,-0.10464695,1.0568094,0.20897508,-0.8608754,3.431254304856272,3.793512341130524,3.6574324316034876
4270,17198543,580.0,590.1521275407639,3.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,17,30,30,23,50,50,41,59,0.7411688559977434,-0.30087143,-0.19794405,0.18535858,-0.025796056,0.13312738,-0.51976734,0.21237685,0.3871911,0.91326994,-0.087599576,3.703085781958409,2.9277174594703945,3.8787855585836812
4271,17198460,520.0,588.8235294117648,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,26,22,24,28,89,11,63,37,1.3524319664362472,-0.20633525,0.15031934,0.033416986,-0.16527212,0.6468412,0.11406499,0.4321037,0.6284205,0.761584,0.42083162,3.469165974803901,2.939903191860544,3.7006684231142866
4272,17197632,380.0,517.6923076923077,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,26,33,23,18,54,46,46,54,0.6165680028728623,-0.31279027,-0.52287984,0.38054568,-0.7485994,-0.042644843,0.024994045,-0.85374606,-0.09286384,0.38691407,-0.6698301,3.4074796161721466,2.945672921127396,3.729264668586551
4273,17197554,600.0,675.0,3.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,29,35,20,16,61,39,47,53,2.5854172465734546,-0.75937754,0.29871225,0.22610837,-1.1283479,-0.78137773,0.029542148,-0.52903116,0.12557518,-0.09715366,0.14746822,3.444174042725634,2.930569692813742,3.7732682973230154
4274,17197440,680.0,440.02833913458915,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,55,17,15,35,65,38,62,1.8717640094911687,0.7723527,-1.251669,0.29437786,0.50339115,0.055406526,0.86373305,-0.21700278,0.52508926,-0.22322361,0.011019155,3.503961020585945,3.297308787812974,3.433816310800681
4275,17197431,500.0,676.1600219837062,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,28,21,29,22,75,25,58,42,1.189835339272444,0.5516331,1.0591822,0.80627924,-0.32808074,0.0027310848,0.3561609,0.5672716,0.49479213,-0.54646856,-0.44804984,3.6535703478808794,3.0553906012432424,3.7841379460877937
4276,17197380,420.0,535.7142857142857,2.0,1.0,1.0,0,1,0,0,0,0,0,0,615.710027100271,29,34,25,13,74,26,54,46,0.1523822505339078,-0.34974647,0.30298078,-0.45988038,0.24501362,-1.0835094,0.6987804,-0.3739355,-0.028197587,0.6704217,-0.77390337,3.600536402039669,3.291142673275256,3.4333025319636534
4277,17197263,460.0,634.0960359228575,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,3,20,80,34,66,0.9359243513691462,0.44156766,-0.69790876,-0.09143269,0.28660297,-0.2009886,-0.5465776,0.7201435,0.37666568,-0.0614952,0.21617077,3.802558097797723,3.2796565456207936,3.433852906888879
4278,17197254,360.0,428.2953064026593,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,18,28,26,28,56,44,43,57,0.5774998162172132,-0.09575057,0.58957875,0.8088172,1.0029627,-0.22847499,-0.04733768,-0.52910566,-0.2539449,0.18323657,-1.0245421,3.5596347788108007,3.4297771461921736,2.621244083655881
4279,17197140,595.0,633.568013923014,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,28,23,29,19,77,23,55,45,0.903719418137628,-0.27361125,-0.07745278,0.15329129,-0.0039061606,0.4686271,0.5892048,0.245284,0.7342291,-0.51554537,-0.23467778,4.066745255650388,4.872496784231251,3.9725020525366586
4280,16403984,670.0,807.0067362817364,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,24,12,31,33,82,18,65,35,1.0674945556699773,-0.45965427,-0.25429833,-0.60859454,0.94710207,0.59807056,-0.8715323,-0.1252752,0.54223335,0.31335706,0.12509818,3.651049588041032,3.832851138442676,3.712498564791735
4281,17197035,875.0,622.5637630528256,3.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,25,27,27,21,59,41,55,45,0.8172178918059523,-1.4672054,0.295532,0.22598463,-0.25122073,-0.22047213,0.29755786,-0.09735125,0.14159915,0.2555083,0.2920165,3.720240420650119,3.83141807755282,3.8122809671611773
4282,17196880,710.0,685.0360898472708,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,2,23,77,35,65,1.717555758157559,0.2617674,-0.92125404,0.7469768,0.015387356,-0.057654276,-0.09695667,0.3686341,1.4004968,-0.4498952,0.14855154,3.9058850035723855,3.2819468329742736,3.4344032818141046
4283,17196836,420.0,749.7006736281736,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,23,29,26,22,72,28,59,41,0.5768756474253042,0.05562699,-0.098664284,0.23756522,0.059173614,-0.6793683,0.51528573,-0.8423233,0.33334437,0.25182515,0.12950946,3.580314023370563,2.9453398132617927,3.921719891353516
4284,13477440,420.0,535.7727272727273,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,18,48,29,6,55,45,52,48,1.2519611789820528,0.8466829,0.14518309,0.26146072,0.43905902,-0.20895083,-0.09181926,0.2981508,-0.00028276443,-0.21544923,0.39345413,3.616261359529416,3.827996369281904,3.468351277844986
4285,17196609,500.0,670.5457047957049,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,9,60,23,9,39,61,49,51,0.8631799824503124,0.14505267,0.057824373,-0.27120817,0.15492257,-0.9605966,0.8011998,0.90121377,0.26064762,-0.040413603,-0.4413581,3.746696472133083,4.0644776478714375,3.794519982274449
4286,15076380,490.0,490.0,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,30,24,28,18,82,18,59,41,0.5836176420810217,0.055009365,-0.13210309,-0.16351789,0.45605746,-0.6498823,0.07520765,-0.06802395,0.17373648,0.43199998,-0.54914355,2.0106968487546304,2.9185829977703066,3.747612041800599
4287,17196211,130.0,633.1435788873289,3.0,2.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,15,11,27,47,65,35,74,26,1.1010319606784438,0.2810061,-0.060089707,-0.2683869,-0.17522097,0.37700164,0.7426963,0.52075773,0.47174022,-0.08158934,-0.19534831,3.8458846302740097,3.2782068027007125,3.4344032818141046
4288,17196157,750.0,685.0360898472708,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,2,23,77,35,65,1.7224932611824009,-0.030891716,0.38038027,0.5668319,-0.05688134,-0.09955242,0.8124536,0.15165636,0.24869815,-0.72580105,-0.25998366,3.92959169522314,3.818436312016347,3.9597632145498585
4289,17196097,730.0,578.2276685183207,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,69,19,6,26,74,47,53,0.8971099160465009,-0.50498354,0.94018686,-1.5415101,-0.029699624,0.58657885,-0.9462831,-0.37757763,-0.016878992,0.14378229,0.46687013,3.693123890186045,3.286848569586772,3.433816310800681
4290,17196073,650.0,656.8673402948403,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,21,27,28,23,41,59,45,55,0.7465055377088987,-0.013607025,-0.2715304,0.1532318,-0.19888017,-0.5991078,0.28388658,-0.15998909,0.46916875,0.37520492,0.37428433,3.6735182921300047,3.8262374486939774,3.6921478610111174
4291,14614901,500.0,582.3021480880705,1.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,13,45,31,11,26,74,37,63,1.6980101382273989,0.16470921,-0.3629018,-0.3784731,-0.22269836,0.33491457,-0.0073239207,-0.68199885,0.20825884,0.146674,0.2919436,3.6274536474640895,3.8210468544721135,3.593626630254657
4292,17195984,570.0,588.8235294117648,2.0,1.0,2.0,1,0,0,0,0,0,0,0,615.710027100271,24,29,27,21,44,56,54,46,1.1789941753771294,-1.0974762,0.2568668,0.0124412775,0.37185934,0.2524855,0.53028667,0.33665675,0.10276234,0.42421246,-0.5317359,3.6290755443113834,2.931235098148317,3.973230745161125
4293,17195975,630.0,569.7189048789048,2.0,2.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,16,21,23,41,73,27,57,43,1.494160794793703,-0.29406,-0.28032482,0.04820472,0.28558344,-0.7077382,-0.10718641,-0.032044828,0.41951784,-0.28645128,0.39549243,3.691189038360648,3.7947572190388303,3.6707274606710847
4294,17195911,610.0,569.7189048789048,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,12,30,28,29,71,29,56,44,5.326153961542051,-0.4494614,0.2561885,-0.049596965,-0.6296351,-0.25511956,-0.58521307,-0.5756655,0.19714329,-0.17650433,-0.12647937,3.7472208839929246,3.2782068027007125,3.434917060651132
4295,17195897,650.0,685.0360898472708,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,6,78,14,2,23,77,35,65,1.5849745360088285,-0.24354619,-0.15163636,0.053382277,-0.27674875,0.39068598,-0.6534495,-0.15036187,-0.7052935,0.3001073,0.24128877,3.9716721450969183,3.2766583819820783,3.4344032818141046
4296,17195724,600.0,673.3333333333334,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,31,23,30,16,78,22,63,37,0.5594822238478108,1.0417469,0.20569944,0.671822,-0.3099862,0.54278153,0.8037299,0.038668483,0.14660197,-0.06041138,-0.59193325,3.55794674397788,3.0598773583592123,3.5853772506982566
4297,17195626,450.0,633.568013923014,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,17,50,23,9,35,65,50,50,0.7361526798362555,0.5832943,-0.41367888,0.27804643,0.13493448,0.6260828,0.44849673,-0.5552057,0.98266363,0.065549195,-0.21946923,4.053329299951759,4.497470649057536,3.3367994948564608
4298,17195624,570.0,623.2,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,20,40,22,17,58,42,55,45,1.026851161327633,0.23477066,-0.12396526,0.65377647,0.31478372,-0.5125518,0.7686399,0.26747245,-0.2650775,0.09076047,-0.91022617,3.5154773315165184,3.841974716794261,3.6960004097266577
4299,17195571,320.0,415.38461538461536,2.0,1.0,1.0,1,0,0,0,0,0,0,0,615.710027100271,24,31,21,24,67,33,50,50,0.5920618348798935,0.90055573,0.32110548,0.5937298,0.6567606,-0.45943284,-0.12343645,-0.4806427,0.4035134,-0.0636379,0.39695895,3.461438708124037,2.800540709034174,3.0219195893658863
